#       id              ff           errff              cov
#
       363    4.244353e-02    1.106216e-01        0.161333
       364    1.513814e-01    1.078243e-01        0.050386
       365    1.149221e+00    1.479497e-01        0.077890
       366    5.265031e+00    1.342616e-01        0.196743
       367    2.972936e-01    1.325610e-01        0.211096
       368    4.546022e-01    1.267441e-01        0.456800
       369    4.879043e+00    1.441630e-01        0.186151
       370    4.689494e-01    1.463554e-01        0.173178
       371    4.624644e-02    1.004113e-01        0.140116
       372    8.339078e-02    1.157836e-01        0.152020
       373    1.060380e-01    1.130649e-01        0.128378
       374    1.521133e+00    1.327445e-01        0.411509
       375    9.448495e+01    3.271123e-01        2.108129
       376    1.100293e+00    1.801973e-01        0.080616
       377    3.268251e-01    1.315306e-01        0.377998
       378    2.709927e-01    1.201723e-01        0.070876
       379    1.144748e-01    9.951023e-02        0.164221
       380    2.403353e+00    1.435537e-01        0.040913
       381    1.295360e-01    1.051160e-01        0.639713
       382    5.626894e-02    1.027910e-01        0.032194
       383    1.637470e-01    1.400954e-01        0.046667
       384    2.006098e-01    1.246616e-01        0.723215
       385    9.637336e-02    1.144054e-01        0.096619
       386    3.229483e-01    1.300892e-01        0.457522
       387    4.591677e-02    9.790397e-02        0.023337
       388    1.769351e-01    1.318782e-01        0.140167
       389    2.152256e-01    1.074097e-01        0.012666
       390   -5.867891e-02    1.303708e-01        0.209200
       391   -3.000783e-03    1.113338e-01        0.041397
       392    9.346462e-02    1.078404e-01        1.011404
       393    3.141872e-01    1.377331e-01        1.659528
       394   -3.215761e-02    1.174674e-01        0.277261
       395    1.453262e-01    1.104806e-01        0.071881
       396    1.152923e-02    1.040808e-01        1.248315
       397    1.348336e+00    1.346070e-01        0.530411
       398    9.428084e-02    1.285640e-01        0.193368
       399    6.673319e-03    1.196609e-01        0.252176
       400    3.297160e-01    1.367160e-01        0.229435
       401    8.197392e+01    2.860150e-01        0.820415
       402    3.508623e-02    9.811792e-02        0.316888
       403    9.984295e-03    9.838995e-02        0.174429
       404    7.777423e-02    1.125280e-01        0.282061
       405   -6.668781e-02    1.011363e-01        0.236053
       406    2.762840e+01    1.737093e-01        0.023737
       407    6.148013e+00    1.941171e-01        0.025819
       408    3.333766e-02    1.184674e-01        0.639102
       409    1.993398e-01    1.215940e-01        0.071356
       410    2.269389e-02    1.038297e-01        0.033602
       411   -2.983573e-02    1.128651e-01        0.449803
       412    1.505369e-01    1.299229e-01        0.368372
       413    9.743848e-02    1.242028e-01        0.182764
       414    1.152163e-01    1.444673e-01        0.057039
       415    2.315006e-01    1.283526e-01        0.059316
       416    1.107187e-01    1.118275e-01        0.156317
       417   -2.489623e-02    1.226127e-01        1.210755
       418    9.541690e-02    1.252430e-01        0.396416
       419    9.532504e-02    1.341024e-01        0.713269
       420    2.267079e-01    1.474355e-01        0.803596
       421    1.941968e-02    1.012413e-01        2.474199
       422    2.405617e+00    1.389392e-01        0.756536
       423    1.472162e+00    1.590811e-01        0.060808
       424    3.076670e+00    1.279256e-01        0.037461
       425    5.387061e-01    1.439071e-01        0.295479
       426    4.594468e-02    1.006862e-01        0.437594
       427    4.514201e-02    1.144956e-01        0.084525
       428    8.521028e-02    1.134027e-01        0.069943
       429    7.133128e-02    1.249719e-01        0.153398
       430    3.350379e-01    1.143633e-01        0.049590
       431    2.612900e-01    1.280992e-01        0.200921
       432    2.707170e+01    1.850332e-01        0.016093
       433   -5.716490e-02    1.005229e-01        0.275547
       434    2.393753e-01    1.361669e-01        0.234612
       435    1.213638e+00    1.671517e-01        0.151471
       436   -4.408373e-03    1.030879e-01        0.294185
       437    2.210675e+00    1.739511e-01        0.128840
       438    3.264537e-01    1.362243e-01        0.051933
       439    2.124560e-01    1.349575e-01        0.719760
       440    9.473275e-02    1.049515e-01        0.171989
       441    4.605219e-01    8.946285e-02        0.014017
       442    5.306836e-02    1.039355e-01        0.045282
       443    4.810117e-02    1.179446e-01        1.758646
       444    6.197760e-02    1.070281e-01        0.246883
       445    5.951572e-01    1.951090e-01        0.059135
       446    1.619645e-01    1.346642e-01        0.797828
       447    9.753202e-03    9.458315e-02        0.111813
       448   -1.534802e-02    1.024565e-01        3.050311
       449    1.102863e+01    1.603518e-01        0.051673
       450    9.518354e-02    1.108928e-01        0.229975
       451    1.090220e+00    1.591128e-01        0.241703
       452    6.011081e-02    1.209910e-01        1.528490
       453    7.910842e-03    9.946246e-02        0.093886
       454    1.729404e-01    1.136221e-01        0.078854
       455    5.977944e-01    1.326718e-01        0.181365
       456    2.570954e+00    1.665120e-01        0.039818
       457    1.125913e-01    1.284132e-01        1.681679
       458    3.090086e-01    1.349451e-01        0.145623
       459    1.538469e-02    1.010045e-01        0.669544
       460    4.244432e-01    1.591740e-01        0.188966
       461   -3.915361e-02    1.061785e-01        0.089822
       462    5.581702e-02    9.737718e-02        0.142446
       463    1.824156e-02    1.228768e-01        0.184931
       464    8.579514e-03    1.339213e-01        0.028354
       465    5.389804e-01    2.562167e+00        0.930539
       466   -9.638409e-03    1.004115e-01        0.102414
       467    1.509049e-02    1.082080e-01        0.401749
       468   -3.174025e-02    9.436683e-02        0.783739
       469    2.935611e+00    1.656258e-01        0.218786
       470    7.731600e-01    1.144355e-01        0.478419
       471    5.649522e-02    9.743414e-02        1.253975
       472    3.493428e+00    3.345132e-01        2.359578
       473    2.029416e-01    1.273940e-01        0.172048
       474    1.753588e-01    1.330344e-01       10.472937
       475   -6.164115e-02    1.086985e-01        0.024019
       476    5.083588e-01    2.468033e-01        1.185901
       477    1.243509e+00    7.758874e-01        0.442954
       478    4.447469e-02    9.940588e-02        0.058243
       479    6.139184e-01    1.332245e-01        0.470611
       480    3.583225e-01    2.259174e-01        5.541065
       481    2.181820e-01    1.385324e-01        0.053871
       482    8.837762e-01    1.533748e-01        0.368218
       483    1.504049e-01    1.253873e-01        0.299204
       484    2.081048e-01    1.376130e-01        0.425582
       485   -2.437801e-02    9.525017e-02        0.173837
       486    7.877615e-02    1.033702e-01        0.053707
       487    1.738157e-01    1.404864e-01        0.090256
       488   -9.964593e-02    1.072981e-01        0.546016
       489    1.491878e-01    1.267442e-01        0.104697
       490    7.899297e-01    4.728906e-01        1.594344
       491    1.714368e-01    1.188642e-01        0.765260
       492   -5.179226e-03    9.601799e-02        0.087088
       493    1.654372e+00    1.474650e-01        0.049601
       494    7.883654e-01    1.519559e-01        0.056244
       495    4.274963e-01    1.178758e-01        0.018815
       496    2.076849e+00    1.635122e-01        0.064364
       497    1.402679e+00    1.462608e-01        0.071518
       498    2.881690e+00    1.235649e+00        0.819136
       499    1.300111e+00    1.328695e-01        0.073749
       500    2.316857e-02    1.086822e-01        0.133524
       501   -7.820346e-02    9.969401e-02        0.902721
       502    1.850960e+00    1.488808e-01        0.069023
       503    2.445308e-02    1.006734e-01        0.138113
       504    1.573223e-01    1.102069e-01        0.038613
       505    8.866724e-02    9.672599e-02        0.056833
       506   -1.375106e-02    9.895270e-02        0.058451
       507    1.760025e-01    1.231469e-01        1.085779
       508    5.928886e-02    1.072901e-01        0.052794
       509    9.767691e-01    1.542045e-01        0.021905
       510    2.877192e-02    1.247369e-01        0.047477
       511    2.278322e-01    1.075543e-01        0.501936
       512    8.881708e-02    1.105929e-01        0.132133
       513    2.241183e+00    1.311596e-01        0.040071
       514    1.920849e-03    1.120982e-01        0.197567
       515    1.429911e+00    1.988945e+00        2.433190
       516    1.433591e+00    1.540204e-01        0.262627
       517    7.041022e-02    1.148386e-01        0.569600
       518    1.667507e-01    1.059338e-01        0.191444
       519    4.315598e-01    3.073123e-01        2.991994
       520    2.610768e-01    1.662835e-01        0.036880
       521    5.571643e-01    1.853124e-01        0.049293
       522   -4.851108e-02    1.018883e-01        1.001381
       523   -2.568596e-02    1.059755e-01        1.739149
       524    1.056512e+00    1.426626e-01        0.156261
       525    3.971514e-01    1.413579e-01        0.505635
       526    4.041251e-01    1.921421e-01        2.508500
       527    8.330990e+00    1.615442e-01        0.761225
       528   -4.010613e-02    1.135555e-01        0.416793
       529    1.202324e-01    1.239803e-01        0.188697
       530    4.579226e-01    1.362192e-01        0.516312
       531   -9.973845e-03    1.044435e-01        0.078872
       532    2.626717e+01    1.318989e-01        0.017938
       533    7.359227e+01    1.744528e-01        0.059397
       534    8.637731e-02    1.019735e-01        1.320720
       535    1.366625e+00    1.206481e-01        0.031303
       536   -4.715946e-03    9.195365e-02        0.144959
       537    4.465215e-02    1.428927e-01        0.460526
       538    5.294774e-02    1.118044e-01        1.687704
       539    1.966735e+00    1.343416e-01        0.061643
       540    1.511531e-02    9.221888e-02        0.373744
       541    1.092029e-01    1.067772e-01        1.441712
       542    5.385191e-01    1.662079e-01        0.063762
       543    1.799319e-01    1.159892e-01        0.477306
       544    1.777940e+00    1.662923e-01        0.031516
       545    2.197809e-01    1.158529e-01        0.028606
       546    2.197630e-02    1.033068e-01        0.091184
       547    9.146222e+00    1.706409e+00        3.448909
       548    2.583749e-01    1.190097e-01        0.268003
       549    6.411704e-02    1.050695e-01        0.059945
       550    4.635736e+00    4.146031e+00        1.679218
       551    1.258178e+01    1.516523e-01        0.028287
       552   -3.460288e-02    1.138708e-01        1.170141
       553    1.857822e-01    1.434248e-01        0.441572
       554    1.062684e-01    1.307522e-01        1.352884
       555    4.011165e-02    9.538337e-02        0.999405
       556    6.741014e+00    8.192178e-01        6.601737
       557    7.209926e-02    9.754492e-02        0.512702
       558    3.787678e-01    1.321703e-01        0.122982
       559    3.490287e-01    1.528702e-01        1.826889
       560    7.651337e-02    9.773747e-02        0.491305
       561    4.144554e+01    1.740456e-01        0.708675
       562    1.271794e+00    3.465069e-01        9.675053
       563    3.776298e-01    1.269171e-01        1.841536
       564    1.563574e+00    3.662705e-01        0.738602
       565    2.444805e-02    9.900264e-02        0.217244
       566    6.458151e-02    9.577732e-02        0.012903
       567    2.228111e-01    1.132727e-01        0.214547
       568    7.433923e-02    1.267886e-01        0.039886
       569   -2.836825e-02    9.834121e-02        0.115263
       570   -4.643182e-02    1.016542e-01        0.020372
       571    1.123074e-02    9.047592e-02        0.048035
       572    5.187905e-01    1.547753e-01        2.081660
       573    4.443486e+01    2.106712e-01        0.906561
       574    2.742165e-02    1.028696e-01        0.126594
       575    2.988251e-01    1.348003e-01        0.067319
       576   -1.661642e-02    1.051815e-01        0.835008
       577    1.023488e-01    1.056429e-01        0.457034
       578    7.886854e-02    1.066338e-01        0.155167
