#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original UID
2235 0.1516 0.0117 0.1235 0.006715 0.1368 0.005561 0.1606 0.004754 0.1969 0.006056 0.2102 0.007536 0.2094 0.00726 0.1902762 0.1240124 -67.0 -67.0 0.2357084 0.05216818 1.8465 6.0 2908.0 6_2908
2236 0.1348 0.00893 0.1402 0.005175 0.1701 0.004009 0.2535 0.003413 0.3502 0.003991 0.4135 0.005611 0.4114 0.003153 0.3419013 0.1167359 0.1510807 0.2800314 0.5148541 0.1817061 1.8465 6.0 2911.0 6_2911
2237 0.2014 0.01655 0.2127 0.009743 0.2959 0.008089 0.5434 0.006981 0.6199 0.008734 0.7274 0.01112 0.8318 0.00964 0.8779945 0.1481996 1.472707 0.07559527 1.268301 0.0703934 1.38065 6.0 2915.0 6_2915
2238 0.007945 0.00608 0.00667 0.003729 0.007978 0.003202 0.01102 0.003996 0.03049 0.004045 0.03155 0.006263 0.04326 0.005055 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 1.9949 6.0 2951.0 6_2951
2239 0.396 0.02065 0.3814 0.01252 0.4585 0.01023 0.783 0.009463 0.9986 0.01228 1.152 0.01471 1.258 0.01358 1.047443 0.1543892 -67.0 -67.0 -67.0 -67.0 1.655 6.0 2952.0 6_2952
2240 0.2331 0.01593 0.2354 0.00966 0.2479 0.007937 0.3523 0.009874 0.3976 0.01133 0.5384 0.01563 0.5652 0.0148 0.7157088 0.1423506 0.6300807 0.2209447 0.4584425 0.1306339 2.111799955368042 6.0 2971.0 6_2971
2241 0.05023 0.009299 0.04793 0.005527 0.05459 0.004619 0.06693 0.004075 0.0961 0.004986 0.1352 0.006382 0.1381 0.007458 0.1203528 0.1118731 0.2351492 0.1047501 0.1296995 0.09558799 2.171999 6.0 2974.0 6_2974
2242 0.05434 0.007679 0.04944 0.004569 0.05121 0.003828 0.07145 0.003349 0.1133 0.004192 0.1243 0.005301 0.09768 0.005146 0.1386068 0.104695 -67.0 -67.0 0.2895035 0.1022864 1.759 6.0 2979.0 6_2979
2243 0.07033 0.007776 0.1035 0.004699 0.1019 0.003736 0.08322 0.003167 0.07465 0.003925 0.09448 0.004991 0.1041 0.004591 0.08003031 0.096319 0.1748136 0.07579523 -0.009178302 0.07443256 2.855 6.0 2982.0 6_2982
2244 0.0505 0.009661 0.04739 0.005721 0.06115 0.004803 0.06657 0.004134 0.09778 0.005135 0.1576 0.006554 0.1736 0.006228 0.2509479 0.1154357 -67.0 -67.0 -67.0 -67.0 2.32055 6.0 2985.0 6_2985
2245 0.6066 0.02276 0.8188 0.01379 1.088 0.01133 1.915 0.01385 2.595 0.01569 3.13 0.0226 3.233 0.01721 3.537207 0.1778953 -67.0 -67.0 -67.0 -67.0 1.8091000318527222 6.0 2997.0 6_2997
2246 0.07082 0.01315 0.06681 0.007909 0.1711 0.006815 0.4763 0.007961 0.6639 0.008907 0.8956 0.01298 1.139 0.009855 1.46096 0.1437505 -67.0 -67.0 -67.0 -67.0 1.5319000482559204 6.0 3002.0 6_3002
2247 0.05314 0.008298 0.05627 0.004853 0.06153 0.004008 0.08418 0.003474 0.109 0.004549 0.1274 0.005452 0.1067 0.005133 0.1212502 0.09762375 -67.0 -67.0 -67.0 -67.0 1.773 6.0 3022.0 6_3022
2248 0.2119 0.01192 0.2162 0.0074 0.3303 0.006113 0.5795 0.008806 0.6588 0.01493 0.7447 0.0142 0.8198 0.01518 0.7820787 0.1148455 1.488047 0.05168434 1.277708 0.04916914 1.4181 6.0 3026.0 6_3026
2249 -0.006398 0.01109 0.003205 0.006628 0.1105 0.005771 0.3001 0.005025 0.3391 0.006617 0.3668 0.008026 0.3962 0.007302 0.4083252 0.1132166 1.128696 0.05115323 1.007925 0.05568804 5.789999 6.0 3054.0 6_3054
2250 0.1346 0.01323 0.3243 0.008289 0.5416 0.006741 0.7003 0.00566 1.008 0.007223 1.258 0.00933 1.468 0.006467 1.93016 0.1143639 2.547058 0.2134568 2.565126 0.1439604 2.429500102996826 6.0 3065.0 6_3065
2251 0.03183 0.009177 0.02508 0.005426 0.03529 0.004631 0.05235 0.003999 0.0887 0.004984 0.1234 0.006287 0.1268 0.006819 0.1650781 0.1143569 0.2411612 0.3103955 0.1435265 0.277248 2.104499 6.0 3110.0 6_3110
2252 0.03924 0.01012 0.07285 0.006104 0.09551 0.005104 0.08017 0.004434 0.08367 0.005634 0.1114 0.006981 0.1499 0.00796 0.1902305 0.1080231 0.1757385 0.08758423 0.2025963 0.08571504 2.9295 6.0 3116.0 6_3116
2253 0.0689 0.01059 0.05783 0.006154 0.07688 0.005192 0.1316 0.004547 0.1704 0.006065 0.1786 0.007218 0.1981 0.007161 0.3109562 0.1119246 0.2988873 0.0765242 0.3204651 0.07858808 1.599 6.0 3118.0 6_3118
2254 0.03126 0.02314 0.03816 0.014 0.04395 0.01201 0.0568 0.01492 0.05347 0.01934 0.08974 0.02334 0.1304 0.01752 0.05104116 0.09763406 -67.0 -67.0 -67.0 -67.0 2.574 6.0 3141.0 6_3141
2255 0.164 0.01054 0.1681 0.006031 0.1922 0.004833 0.2415 0.004116 0.3678 0.005434 0.3759 0.006614 0.3785 0.005466 0.3333501 0.09806502 -67.0 -67.0 0.2907884 0.04708709 1.444700002670288 6.0 3147.0 6_3147
2256 0.01701 0.006219 0.01782 0.003709 0.01582 0.003111 0.03463 0.002794 0.04803 0.003524 0.05613 0.00431 0.05548 0.004079 0.142637 0.09217253 0.2686817 0.09133989 0.001938303 0.07832668 1.66 6.0 3171.0 6_3171
2257 0.08414 0.01055 0.1207 0.006729 0.1239 0.005506 0.1231 0.006648 0.1335 0.006691 0.1808 0.01081 0.1966 0.008746 0.1786444 0.1197355 -0.4133221 0.3338038 0.03928775 0.2129601 2.6451 6.0 3339.0 6_3339
2258 0.05792 0.009924 0.07226 0.006325 0.07368 0.005304 0.1628 0.004544 0.1803 0.005137 0.2029 0.007268 0.2175 0.004745 0.03098541 0.1032119 -67.0 -67.0 -67.0 -67.0 1.519 6.0 20691.0 6_20691
2259 0.04473 0.008633 0.03617 0.005408 0.04469 0.004493 0.04275 0.003856 0.06077 0.00456 0.08399 0.00614 0.1118 0.004056 0.0005382614 0.1010406 -67.0 -67.0 -67.0 -67.0 2.355 6.0 20807.0 6_20807
2260 0.1614 0.01408 0.408 0.009956 0.4655 0.008047 0.4739 0.009574 0.531 0.009406 0.757 0.01571 0.9512 0.009455 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 2.878999 6.0 20816.0 6_20816
2261 0.1671 0.01085 0.177 0.007247 0.1693 0.005839 0.194 0.005057 0.2537 0.005678 0.3062 0.008186 0.346 0.005347 0.01731304 0.08923192 -67.0 -67.0 -67.0 -67.0 2.0345 6.0 20873.0 6_20873
2262 0.01278 0.005527 0.01297 0.003615 0.01209 0.003119 0.01301 0.004484 0.0314 0.006137 0.03794 0.007634 0.04171 0.004991 0.05630087 0.1054113 0.1068962 0.1426444 -0.05826174 0.08957637 2.16 6.0 20914.0 6_20914
2263 0.01924 0.01717 0.02871 0.01111 0.03999 0.009457 0.04002 0.008072 0.07909 0.009119 0.1115 0.01302 0.125 0.008495 0.1593082 0.0934616 -67.0 -67.0 -67.0 -67.0 2.2731 6.0 20916.0 6_20916
2264 -0.005674 0.02136 0.02797 0.01383 0.01547 0.01184 0.037 0.01026 0.05185 0.01147 0.07423 0.01645 0.1131 0.01084 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 2.608999 6.0 20929.0 6_20929
2265 0.1138 0.00894 0.09736 0.005675 0.09511 0.004766 0.08385 0.006014 0.124 0.008026 0.1601 0.009657 0.1361 0.006686 -0.01143289 0.08717296 -0.4229258 0.2177704 -0.00215218 0.1980634 2.14 6.0 20944.0 6_20944
2266 0.02703 0.008555 0.04634 0.005677 0.06075 0.00486 0.1569 0.004306 0.1962 0.004811 0.2322 0.006913 0.2624 0.004498 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 1.459499 6.0 21228.0 6_21228
2267 0.04268 0.01189 0.06911 0.007661 0.1062 0.006346 0.09041 0.005472 0.1003 0.006231 0.09812 0.008632 0.1381 0.005751 0.07079003 0.1102577 -67.0 -67.0 -67.0 -67.0 3.123999 6.0 21305.0 6_21305
2268 0.08052 0.01668 0.04963 0.01108 0.06461 0.009537 0.11 0.01285 0.1772 0.01758 0.2008 0.02023 0.2198 0.01442 5.552845 1.892025 -6.192836 13.63086 -8.991059 8.718935 1.835 6.0 21381.0 6_21381
2269 0.09598 0.00786 0.09682 0.005189 0.1308 0.004319 0.1753 0.004818 0.2564 0.006908 0.2449 0.007736 0.2822 0.005343 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 1.801 6.0 21410.0 6_21410
2270 0.008248 0.007159 0.01387 0.004626 0.02911 0.003974 0.05998 0.003467 0.07763 0.00387 0.07398 0.005562 0.08935 0.003587 -0.05160811 0.09382608 -67.0 -67.0 -67.0 -67.0 1.1895 6.0 21416.0 6_21416
2271 0.05652 0.008372 0.04599 0.005507 0.04547 0.004486 0.06365 0.003962 0.09375 0.004432 0.1049 0.006357 0.08341 0.004139 -0.0594927 0.08907305 -67.0 -67.0 -67.0 -67.0 1.759 6.0 21980.0 6_21980
2272 0.03991 0.008598 0.03834 0.005592 0.05916 0.004646 0.1199 0.004132 0.2081 0.004611 0.2267 0.006658 0.2476 0.004285 -67.0 -67.0 -67.0 -67.0 -67.0 -67.0 1.7985 6.0 22107.0 6_22107
2273 0.08428 0.01102 0.07361 0.007146 0.08087 0.005911 0.1101 0.005461 0.1565 0.005986 0.1892 0.008662 0.2022 0.005624 -0.05462513 0.07813353 -67.0 -67.0 -67.0 -67.0 1.92705 6.0 22111.0 6_22111
2274 0.03441 0.00777 0.03243 0.005161 0.04336 0.004419 0.07538 0.003996 0.09311 0.004927 0.08383 0.00654 0.09618 0.004335 -0.1166182 0.09533702 -67.0 -67.0 -67.0 -67.0 1.5204 6.0 22394.0 6_22394
2275 0.03171 0.007802 0.03742 0.005121 0.04044 0.004272 0.0854 0.00376 0.09853 0.0042 0.1016 0.005999 0.1072 0.003907 0.07051641 0.09508311 -67.0 -67.0 -0.03508611 0.04590087 1.489 6.0 22471.0 6_22471
2276 0.03144 0.007502 0.04159 0.004858 0.03124 0.004111 0.04753 0.00431 0.05524 0.004379 0.07565 0.006913 0.07395 0.004378 -0.05725931 0.08815298 -67.0 -67.0 -67.0 -67.0 1.9205 6.0 22548.0 6_22548
2277 0.08872 0.009946 0.06717 0.006225 0.07763 0.005195 0.1152 0.004578 0.1294 0.005114 0.1438 0.00736 0.1397 0.004759 -0.09791334 0.094064 0.2238214 0.172433 0.06894213 0.08477964 1.472 6.0 22579.0 6_22579
2278 0.01822 0.006468 0.01331 0.004147 0.01457 0.003539 0.03206 0.003143 0.05041 0.003514 0.06033 0.00502 0.06313 0.003292 -0.02682816 0.09912403 -67.0 -67.0 -67.0 -67.0 1.73 6.0 22739.0 6_22739
2279 0.09592 0.01177 0.07768 0.007485 0.09682 0.006417 0.2024 0.005539 0.2402 0.006281 0.2761 0.008835 0.2808 0.005799 0.04407398 0.1125537 -67.0 -67.0 -67.0 -67.0 1.55 6.0 23063.0 6_23063
2280 0.03183 0.008347 0.0348 0.00498 0.03484 0.004288 0.07198 0.003543 0.1004 0.003993 0.1038 0.005631 0.0968 0.003693 -0.004305072 0.09160531 -67.0 -67.0 -67.0 -67.0 1.69275 6.0 23099.0 6_23099
2281 0.05476 0.008964 0.05963 0.005693 0.08938 0.004848 0.2037 0.006292 0.2519 0.006862 0.2917 0.01012 0.3226 0.006475 0.1018749 0.09914416 -67.0 -67.0 -67.0 -67.0 1.599 6.0 23200.0 6_23200
2282 0.05347 0.01028 0.05129 0.006113 0.06695 0.005155 0.07269 0.004418 0.1123 0.005501 0.162 0.007023 0.1841 0.004838 0.05267282 0.08927839 -67.0 -67.0 -67.0 -67.0 2.31 6.0 23958.0 6_23958
2283 0.05573 0.008894 0.05769 0.005226 0.06398 0.004352 0.0892 0.003777 0.1177 0.004934 0.1246 0.005924 0.1057 0.004188 0.001530885 0.1389886 -0.02483888 0.1773114 0.02706677 0.1483814 1.75 6.0 23987.0 6_23987
2284 0.02702 0.007905 0.02207 0.00469 0.02816 0.004002 0.04547 0.003458 0.0786 0.004307 0.1002 0.005431 0.1027 0.003761 -0.08075959 0.1457494 -67.0 -67.0 -67.0 -67.0 2.014 6.0 24139.0 6_24139
2285 0.06701 0.00858 0.06521 0.004981 0.06906 0.004145 0.0627 0.003553 0.08762 0.004708 0.1256 0.005646 0.1439 0.003991 -0.05251628 0.1155742 -67.0 -67.0 -67.0 -67.0 2.361099 6.0 24152.0 6_24152
2286 0.2114 0.01909 0.296 0.01269 0.3096 0.01063 0.5108 0.01149 0.6828 0.01469 0.7923 0.01429 0.9503 0.0183 0.6391684 0.16753 0.8230674 0.09377889 0.8393505 0.0774762 1.829 7.0 4.0 7_4
2287 -0.02215 0.018 0.0856 0.01192 0.2247 0.01057 0.346 0.007878 0.4477 0.01025 0.5384 0.009869 0.71 0.01409 1.377042 0.1906972 2.039828 0.1734348 2.353642 0.121796 2.169999 7.0 14.0 7_14
2288 0.5638 0.01496 0.5083 0.009146 0.5246 0.007125 0.5092 0.00487 0.616 0.006374 0.6109 0.006075 0.6036 0.007107 1.017215 0.1417475 0.6418405 0.08750115 0.6085718 0.07149234 2.048999 7.0 30.0 7_30
2289 -0.03795 0.03453 0.1003 0.02215 0.2262 0.01974 0.4796 0.01495 0.5912 0.01886 0.6292 0.01841 0.6116 0.03037 0.4468488 0.2099654 -67.0 -67.0 -67.0 -67.0 1.114 7.0 31.0 7_31
2290 0.002103 0.01626 0.0244 0.01053 0.06848 0.009386 0.2019 0.007247 0.2392 0.009544 0.2579 0.009034 0.3046 0.01062 0.2017363 0.1686302 -67.0 -67.0 -67.0 -67.0 1.29645 7.0 34.0 7_34
2291 0.0713 0.01172 0.117 0.00778 0.108 0.006561 0.156 0.004522 0.1876 0.005838 0.2495 0.005765 0.2816 0.008276 0.3800524 0.1508998 0.1017934 0.115051 0.06292299 0.1023728 2.02 7.0 39.0 7_39
2292 0.2359 0.01256 0.2507 0.008012 0.3066 0.006627 0.4228 0.004712 0.607 0.006446 0.5873 0.005939 0.5521 0.00694 0.5036812 0.1339922 0.582394 0.1407879 0.5977852 0.0976155 1.741 7.0 43.0 7_43
2293 0.1235 0.01647 0.1919 0.01084 0.2481 0.009326 0.2697 0.006383 0.3189 0.008402 0.4154 0.00825 0.4987 0.01189 0.3255171 0.1847644 0.7064123 0.1955964 0.8224069 0.1321016 2.59625 7.0 44.0 7_44
2294 0.05527 0.01596 0.0629 0.01056 0.1118 0.009239 0.1801 0.0064 0.205 0.008206 0.1978 0.008125 0.2355 0.01132 0.2207288 0.1638041 0.5891377 0.3002109 0.6321573 0.1822916 1.16155 7.0 45.0 7_45
2295 0.04394 0.01177 0.04186 0.007594 0.03722 0.006602 0.05796 0.005844 0.0797 0.007612 0.09774 0.007823 0.1108 0.009946 -0.04760942 0.1538642 -0.01287429 0.1347886 0.1083379 0.08851144 1.9295 7.0 48.0 7_48
2296 0.2177 0.01368 0.2691 0.009109 0.2807 0.007403 0.3495 0.01025 0.4602 0.01635 0.5575 0.01895 0.6325 0.3328 0.5452772 0.1420377 0.7422662 0.086665 0.6780282 0.0778143 2.125 7.0 55.0 7_55
2297 0.7417 0.02372 0.9526 0.01528 1.056 0.01257 1.119 0.008992 1.478 0.01169 1.635 0.0112 1.929 0.01321 2.416883 0.2107202 2.069745 0.1822376 2.287283 0.156945 2.351899 7.0 56.0 7_56
2298 0.08928 0.0238 0.1393 0.01541 0.1861 0.01352 0.4313 0.009848 0.8419 0.01264 1.161 0.01244 1.56 0.01665 3.47183 0.2256608 9.47246 0.204322 13.84952 0.1789183 2.35565 7.0 59.0 7_59
2299 0.003256 0.01157 0.1208 0.007962 0.1874 0.006816 0.2106 0.00461 0.2161 0.00589 0.2273 0.005816 0.2828 0.0073 0.6796908 0.1638087 0.4732161 0.1024367 0.5370257 0.08338831 3.5065 7.0 62.0 7_62
2300 0.01112 0.007319 0.02728 0.004781 0.02999 0.004149 0.02756 0.002999 0.03869 0.003872 0.05308 0.003788 0.06037 0.00506 -0.1065375 0.1290306 0.1543233 0.09846697 0.1171879 0.07745598 2.4645 7.0 63.0 7_63
2301 0.02251 0.009207 0.07554 0.006413 0.1011 0.005449 0.1143 0.003707 0.1168 0.004814 0.1152 0.004685 0.131 0.008032 0.2891613 0.1333859 -67.0 -67.0 0.4681733 0.1732172 3.469 7.0 64.0 7_64
2302 0.1094 0.01381 0.155 0.008909 0.2338 0.007677 0.4595 0.005298 0.5946 0.007053 0.6175 0.006708 0.6716 0.007523 0.76558 0.1549006 0.6721636 0.1919099 0.7161771 0.1227656 1.4634 7.0 70.0 7_70
2303 0.04199 0.01189 0.05063 0.007862 0.0603 0.006851 0.08702 0.006668 0.1246 0.008623 0.1409 0.008574 0.2017 0.01128 0.1482798 0.1380764 0.09635917 0.1393305 0.1196287 0.1304396 2.2015 7.0 79.0 7_79
2304 0.1608 0.0184 0.1546 0.01231 0.3133 0.01098 0.6009 0.008528 0.6734 0.01175 0.6776 0.01055 0.7383 0.01166 0.862905 0.154956 1.329913 0.08084538 1.520977 0.06575662 1.2435 7.0 86.0 7_86
2305 0.005539 0.01128 0.01437 0.007586 0.02018 0.006722 0.04699 0.006422 0.07407 0.008252 0.09035 0.008219 0.07371 0.009016 0.07727756 0.1207554 0.1417637 0.133986 0.1130884 0.1067395 1.736 7.0 88.0 7_88
2306 0.01558 0.006708 0.02032 0.004359 0.02221 0.003791 0.02099 0.002543 0.03381 0.00325 0.05204 0.00325 0.05931 0.004589 -0.007695188 0.1166138 0.0359479 0.1011059 -0.004089177 0.0817724 2.358799 7.0 91.0 7_91
2307 0.2535 0.01718 0.376 0.01154 0.4231 0.009704 0.4691 0.006784 0.6082 0.008988 0.727 0.008578 0.7854 0.01133 0.9076629 0.1662362 0.9471791 0.09847519 1.030566 0.0908445 2.39 7.0 95.0 7_95
2308 0.02 0.007444 0.02675 0.004992 0.02289 0.004325 0.01965 0.003158 0.04009 0.004196 0.04907 0.004246 0.0574 0.005007 -0.02946947 0.1213424 0.09191799 0.09594151 0.05536694 0.08298922 2.245 7.0 99.0 7_99
2309 0.04642 0.01086 0.06236 0.007268 0.06486 0.006171 0.0872 0.00422 0.1206 0.005416 0.1433 0.005392 0.1509 0.007481 0.1212357 0.133895 -0.04995531 0.2719027 -0.1578355 0.1608638 1.97205 7.0 100.0 7_100
2310 0.1773 0.01566 0.2183 0.01035 0.3121 0.008967 0.5483 0.006078 0.8697 0.008079 0.9646 0.007727 1.109 0.008753 1.432585 0.1458252 2.076381 0.09194074 2.342144 0.07808934 1.8325 7.0 104.0 7_104
2311 0.07124 0.01354 0.1016 0.008834 0.1037 0.00752 0.1023 0.005035 0.09669 0.006451 0.1162 0.00642 0.139 0.007681 -0.004657742 0.1642333 -0.08022933 0.237103 0.01709067 0.1508265 2.791999 7.0 122.0 7_122
2312 0.09898 0.01929 0.1445 0.01261 0.1279 0.01086 0.1585 0.007199 0.209 0.009296 0.2568 0.009213 0.3234 0.01309 -0.1454382 0.1952493 0.1011441 0.10289 0.2236772 0.07763728 2.275 7.0 133.0 7_133
2313 0.1318 0.01589 0.2629 0.01123 0.3471 0.009253 0.4086 0.01345 0.4112 0.02023 0.4238 0.02684 0.4143 0.2246 0.2765313 0.1477959 1.102068 0.1237031 1.093368 0.1006889 2.98 7.0 138.0 7_138
2314 0.07446 0.01143 0.1084 0.007449 0.1343 0.006375 0.1475 0.004236 0.1947 0.005539 0.2457 0.005395 0.3598 0.006625 0.4394151 0.1394025 0.2409924 0.08166853 0.3163058 0.06705857 2.5015 7.0 144.0 7_144
2315 0.05785 0.01034 0.05638 0.006814 0.09631 0.00589 0.1558 0.003957 0.1757 0.005089 0.1903 0.005019 0.1933 0.006836 0.2041822 0.1380038 0.1700343 0.09582906 0.2638142 0.07728195 1.1145 7.0 153.0 7_153
2316 0.03817 0.01748 0.2253 0.012 0.4849 0.0106 0.7508 0.01101 0.8348 0.01469 0.904 0.01429 0.9561 0.02254 0.7137555 0.1731304 1.409311 0.121284 1.349255 0.09815315 0.697 7.0 161.0 7_161
2317 0.02477 0.01271 0.04322 0.007909 0.06121 0.007118 0.06733 0.003583 0.1024 0.004611 0.119 0.004521 0.1386 0.006734 0.1173235 0.1425161 0.1378258 0.1734907 0.2268204 0.1256965 2.203 7.0 164.0 7_164
2318 0.03379 0.01296 0.05368 0.008627 0.08923 0.00756 0.1861 0.005271 0.2078 0.00688 0.2118 0.006672 0.2344 0.01035 0.1826701 0.1541164 0.1957556 0.1167544 0.004192107 0.09171948 0.6807 7.0 165.0 7_165
2319 0.1843 0.01304 0.1725 0.008224 0.2465 0.007015 0.387 0.004713 0.4066 0.006059 0.3859 0.005912 0.4263 0.007228 0.3318618 0.142066 0.3851009 0.08030178 0.3745563 0.06838042 1.21975 7.0 166.0 7_166
2320 0.06441 0.01542 0.1284 0.01026 0.1675 0.008954 0.2179 0.005886 0.2776 0.007676 0.3938 0.007568 0.5203 0.009235 0.8334721 0.1569293 1.06688 0.1303359 1.484472 0.09843144 2.7195 7.0 169.0 7_169
2321 0.1159 0.01213 0.1054 0.007703 0.1326 0.006552 0.2066 0.004459 0.2447 0.005773 0.2497 0.005616 0.2407 0.006917 0.1880287 0.1340723 0.05522407 0.1759926 0.3028589 0.1449764 1.572 7.0 173.0 7_173
2322 -0.006756 0.02063 -0.01517 0.01286 0.0937 0.01197 0.2743 0.006343 0.3021 0.008056 0.3216 0.00793 0.3438 0.0101 0.3430932 0.1780254 0.7406799 0.1704793 0.8691214 0.1317783 5.891 7.0 187.0 7_187
2323 0.1862 0.01543 0.2557 0.0101 0.4142 0.008632 0.743 0.005779 0.8101 0.007463 0.8091 0.00719 0.9935 0.007302 0.968003 0.1330371 1.251664 0.1155484 1.446085 0.09634208 1.2555 7.0 189.0 7_189
2324 0.1182 0.01094 0.1625 0.007287 0.1989 0.006168 0.2118 1269000000.0 0.3107 2451000000.0 0.4151 2774000000.0 0.4788 0.01332 0.5560131 0.1460881 0.6507829 0.1005636 0.7727626 0.09567769 2.158999 7.0 195.0 7_195
2325 0.1138 0.01505 0.1246 0.009777 0.1345 0.008363 0.159 0.005606 0.2352 0.007245 0.2662 0.007149 0.3078 0.01049 0.2391158 0.1563092 0.243487 0.1625941 0.3088461 0.1464099 2.108099 7.0 197.0 7_197
2326 0.09279 0.01183 0.1168 0.007925 0.1222 0.006645 0.127 0.006338 0.1759 0.008214 0.195 0.008065 0.2299 0.01111 0.1497967 0.1405284 0.1880713 0.1663479 0.2904187 0.1437725 2.31 7.0 198.0 7_198
2327 0.1045 0.01652 0.2087 0.01121 0.2714 0.009651 0.3588 0.00649 0.4215 0.008349 0.571 0.00829 0.7975 0.009739 0.897897 0.1540153 1.532449 0.1050978 1.906857 0.08587784 2.7345 7.0 199.0 7_199
2328 0.03052 0.03091 0.03039 0.02064 0.05039 0.01786 0.07271 0.0121 0.105 0.01554 0.1449 0.01566 0.1428 0.01201 0.01818993 0.1423627 0.05166217 0.2328312 0.1512858 0.1463214 2.034 7.0 209.0 7_209
2329 0.03466 0.01288 0.1518 0.008884 0.2732 0.007773 0.3098 0.00523 0.3495 0.007426 0.3656 0.006628 0.4994 0.007766 1.060775 0.1483739 0.6495272 0.09729329 0.87392 0.08895355 3.32745 7.0 210.0 7_210
2330 0.1562 0.01103 0.1581 0.007328 0.1419 0.006046 0.1739 0.006132 0.2174 0.007837 0.264 0.007728 0.3001 0.01127 0.1501933 0.1347805 0.2149559 0.112715 0.1501778 0.09905318 2.16795 7.0 223.0 7_223
2331 0.06595 0.01817 0.03772 0.01192 0.05135 0.01057 0.06539 0.005665 0.09789 0.007159 0.1198 0.007116 0.1741 0.01189 0.02280364 0.1542881 -0.02117059 0.145226 -0.06851789 0.1118022 2.333 7.0 228.0 7_228
2332 0.08903 0.01765 0.1421 0.01172 0.1628 0.01016 0.1896 0.008845 0.2228 0.01187 0.2743 0.01136 0.3277 0.01578 0.2959416 0.1445371 0.1556736 0.2116229 0.1094454 0.1432296 2.11735 7.0 233.0 7_233
2333 0.1519 0.0128 0.1736 0.008444 0.2443 0.007243 0.4258 0.009596 0.5714 0.01035 0.6157 0.01325 0.6163 0.01885 0.55163 0.1551381 0.868068 0.1603031 0.94663 0.1393308 1.6325 7.0 234.0 7_234
2334 0.09592 0.01256 0.1553 0.008432 0.156 0.007183 0.1585 0.004997 0.2146 0.006509 0.2567 0.006384 0.2793 0.01045 0.401677 0.1489304 0.456808 0.1313569 0.4532209 0.1134904 2.4 7.0 238.0 7_238
2335 0.01893 0.0277 0.2848 0.0188 1.425 0.01691 4.135 0.01191 5.744 0.01647 6.798 0.01506 7.993 0.01172 13.07828 0.1536094 19.98652 0.3963268 15.76119 0.2099064 1.0735 7.0 254.0 7_254
2336 0.009812 0.01386 0.012 0.008946 0.01909 0.007968 0.05937 0.005342 0.06558 0.006907 0.06921 0.006854 0.07536 0.00804 0.15727 0.1229924 -0.03365774 0.0979098 -0.03294937 0.07610264 1.35 7.0 257.0 7_257
2337 0.01513 0.01009 0.07422 0.006944 0.1388 0.006155 0.1467 0.004145 0.1694 0.005333 0.179 0.005258 0.2272 0.007222 0.5142569 0.1281982 0.4323125 0.09336732 0.4880379 0.08572037 3.3605 7.0 265.0 7_265
2338 0.1107 0.009644 0.1455 0.006447 0.1403 0.005338 0.1346 0.003574 0.1499 0.004653 0.161 0.004515 0.1745 0.005594 -0.007472618 0.1346039 0.186446 0.0932882 0.2165454 0.08137725 2.58825 7.0 267.0 7_267
2339 0.04722 0.01018 0.07487 0.006899 0.1068 0.005962 0.17 0.004114 0.1812 0.005311 0.1935 0.005216 0.2157 0.006565 0.1789162 0.1291906 0.2745906 0.1164149 0.1228243 0.09363021 1.1725 7.0 269.0 7_269
2340 0.03623 0.00791 0.03742 0.005215 0.03557 0.004555 0.06045 0.003138 0.07646 0.004103 0.07607 0.003999 0.07255 0.005344 -0.06648555 0.1301934 0.02951298 0.08234592 -0.01883484 0.07523973 1.65 7.0 272.0 7_272
2341 0.06468 0.01047 0.07109 0.007215 0.0797 0.0062 0.08545 0.004666 0.1191 0.006369 0.131 0.005929 0.1762 0.009725 0.03927153 0.1355877 0.05072745 0.08362405 0.1048415 0.07939406 2.2667 7.0 274.0 7_274
2342 0.09367 0.01047 0.09335 0.006813 0.08902 0.00578 0.1238 0.003918 0.1418 0.005169 0.1691 0.005013 0.1996 0.006295 0.1903074 0.1332087 0.2568642 0.2280519 0.07743329 0.1802935 1.9 7.0 286.0 7_286
2343 0.05214 0.0149 0.06501 0.009899 0.07001 0.00876 0.05527 0.004898 0.1262 0.006349 0.1505 0.006301 0.1757 0.008661 0.1121002 0.1666995 0.06753745 0.2003347 0.2274335 0.1390624 2.24 7.0 288.0 7_288
2344 0.1214 0.01268 0.1722 0.008894 0.2304 0.007517 0.4319 0.005591 0.4436 0.007175 0.4417 0.006958 0.4811 0.008861 0.357417 0.1666172 0.5327944 0.09205387 0.510346 0.07146931 1.3197 7.0 291.0 7_291
2345 0.256 0.02077 0.2599 0.01433 0.2988 0.01228 0.396 0.009519 0.4998 0.01212 0.5745 0.01177 0.6271 0.01649 0.4187631 0.173613 -67.0 -67.0 -67.0 -67.0 1.9025 7.0 303.0 7_303
