#ID b_B435 b_errB435 b_V606 b_errV606 b_I814 b_errI814 b_Y105 b_errY105 b_J125 b_errJ125 b_JH140 b_errJH140 b_H160 b_errH160 b_Ks b_errKs b_CH1 b_errCH1 b_CH2 b_errCH2 ZBEST field ID_original
114 0.1225 0.007021 0.1365 0.006462 0.121 0.004686 0.1495 0.0041 0.1764 0.005597 0.3048 0.005102 0.3451 0.005098 0.1694 0.03673 0.3874 0.1125 0.3851 0.106 1.86899995803833 0.0 2317.0
115 0.007006 0.005874 0.01206 0.006098 0.008272 0.004278 0.0129 0.002769 0.01527 0.003831 0.01837 0.003384 0.02025 0.004318 -0.03558 0.02872 -0.09184 0.1165 -0.1815 0.1088 1.9290000200271606 0.0 2319.0
116 0.006913 0.003514 0.003303 0.003389 0.006574 0.002569 0.007091 0.002279 0.01418 0.003096 0.02492 0.0028 0.0201 0.00277 0.03346 0.0301 -0.2063 0.121 -0.2278 0.1131 2.114500045776367 0.0 2343.0
117 0.08324 0.01362 0.2637 0.01376 0.3351 0.01024 0.5654 0.009129 0.9134 0.01247 1.272 0.01133 1.514 0.0112 2.314 0.05993 2.819 0.6189 3.221 0.4214 2.146199941635132 0.0 2347.0
118 -0.0007876 0.004653 -0.002593 0.004657 0.0003671 0.003478 0.006308 0.003233 0.01319 0.004242 0.02191 0.003965 0.01804 0.004191 0.04089 0.02433 -0.08362 0.2362 -0.1564 0.2762 1.9700000286102295 0.0 2356.0
119 0.01742 0.004307 0.02182 0.004212 0.01783 0.003082 0.0171 0.002673 0.02577 0.003615 0.02031 0.003251 0.02653 0.003277 0.02408 0.03595 0.3485 0.245 0.2856 0.1731 2.099400043487549 0.0 2363.0
120 0.02951 0.003314 0.02418 0.002901 0.02079 0.002152 0.01851 0.00187 0.01952 0.002547 0.0216 0.002286 0.0218 0.003053 0.0693 0.03465 -0.06925 0.2982 -0.103 0.2641 2.0982000827789307 0.0 2378.0
121 0.01089 0.002932 0.01471 0.002848 0.009066 0.002083 0.01221 0.001875 0.01271 0.00254 0.0174 0.002284 0.01737 0.00273 -0.003128 0.03306 -0.1647 0.1498 -0.1722 0.1772 2.140000104904175 0.0 2379.0
122 0.2503 0.01026 0.3831 0.009703 0.3802 0.007102 0.5556 0.005953 0.7366 0.008281 0.8335 0.007458 0.86 0.007502 0.9022 0.04239 1.223 0.1355 1.373 0.1228 1.8555999994277954 0.0 2390.0
123 0.0003913 0.002823 0.004799 0.00288 0.007762 0.00212 0.008804 0.001866 0.01233 0.002543 0.01135 0.002262 0.01131 0.001957 0.001055 0.02798 0.2311 0.1457 0.1027 0.1327 1.9009000062942505 0.0 2422.0
124 0.01113 0.003111 0.01055 0.002968 0.01156 0.002206 0.01234 0.002015 0.01133 0.002768 0.01345 0.002457 0.01556 0.002482 -0.0001764 0.02988 0.1205 0.1172 0.1552 0.1081 2.189500093460083 0.0 2430.0
125 0.008864 0.007381 0.06035 0.007306 0.09964 0.005648 0.1381 0.003362 0.1464 0.004596 0.1724 0.004182 0.1628 0.004435 0.2296 0.03354 -0.2702 0.1624 -0.01741 0.1535 2.065999984741211 0.0 2476.0
126 0.01015 0.005791 0.01323 0.00574 0.006704 0.004289 0.01794 0.005439 0.03716 0.00755 0.02975 0.006721 0.04792 0.005151 -0.0177 0.02821 -0.07191 0.1913 -0.1573 0.1587 1.9700000286102295 0.0 2477.0
127 0.05551 0.007447 0.1438 0.00734 0.1628 0.005435 0.2284 0.004816 0.3317 0.00665 0.3801 0.005999 0.4125 0.005122 0.6948 0.03768 0.4443 0.299 0.5091 0.2283 1.9838000535964966 0.0 2496.0
128 0.00477 0.00352 0.02361 0.003565 0.02661 0.002632 0.02341 0.003344 0.03091 0.004508 0.03005 0.004016 0.02742 0.003431 0.01058 0.02797 0.1233 0.1751 0.0627 0.159 1.8700000047683716 0.0 2500.0
129 0.03528 0.004413 0.03677 0.004204 0.02747 0.003105 0.03311 0.002802 0.04674 0.003763 0.03886 0.003371 0.0488 0.00532 -0.1654 0.03916 -0.5759 0.1537 -0.395 0.1203 1.8600000143051147 0.0 2532.0
130 0.08028 0.01021 0.1379 0.01015 0.1457 0.007526 0.2235 0.01131 0.3055 0.01389 0.387 0.0139 0.4944 0.03609 0.4774 0.04125 -0.3517 0.4506 -0.006834 0.3693 2.066499948501587 0.0 2535.0
131 0.04777 0.005868 0.0525 0.005629 0.03898 0.004171 0.0519 0.00533 0.07166 0.007232 0.09487 0.006493 0.09166 0.006454 0.1024 0.04219 -0.08546 0.1469 -0.02543 0.1339 2.0790998935699463 0.0 2548.0
132 0.01953 0.005936 0.02394 0.005767 0.0265 0.004248 0.02653 0.00378 0.04128 0.005144 0.03151 0.004598 0.04048 0.004653 0.0198 0.0231 -67.0 -67.0 -67.0 -67.0 1.899999976158142 0.0 2577.0
133 0.06316 0.006728 0.06326 0.006542 0.05862 0.004865 0.06818 0.004399 0.09116 0.005933 0.0865 0.005291 0.09032 0.007556 0.237 0.04164 0.6305 0.1999 0.43 0.1849 1.8250000476837158 0.0 2585.0
134 0.002492 0.003195 0.005916 0.003193 0.0021 0.002328 0.004149 0.002356 0.009225 0.003063 0.009152 0.002778 0.01051 0.00234 0.002932 0.02633 -0.2258 0.1181 -0.2289 0.1167 2.04010009765625 0.0 20104.0
135 0.007681 0.003491 0.01339 0.003603 0.01291 0.002655 0.007138 0.002503 0.01629 0.003528 0.01712 0.002992 0.0134 0.002538 0.02351 0.02842 -0.003172 0.1992 -0.006746 0.2018 2.109999895095825 0.0 20127.0
136 0.002859 0.002747 0.003838 0.002774 0.004344 0.002062 0.004215 0.001881 0.007013 0.002519 0.007269 0.002255 0.007616 0.00193 -0.02464 0.02493 -67.0 -67.0 -67.0 -67.0 1.9880000352859497 0.0 20164.0
137 0.0006057 0.002917 0.008168 0.003104 0.003893 0.002308 0.00454 0.002573 0.009823 0.003751 0.01419 0.003139 0.01093 0.002602 0.01403 0.02597 0.02763 0.09992 -0.01655 0.1067 2.124500036239624 0.0 20174.0
138 0.01335 0.004032 0.01165 0.004032 0.009766 0.003004 0.0087 0.002798 0.01382 0.003737 0.01761 0.003358 0.0167 0.002846 0.05514 0.02825 -0.01331 0.1129 0.00568 0.1216 2.180000066757202 0.0 20255.0
139 0.009537 0.002812 0.01141 0.002803 0.007319 0.002053 0.006127 0.001935 0.005729 0.002577 0.01207 0.002306 0.007346 0.001975 0.007205 0.02901 0.1395 0.1815 0.09721 0.1726 2.174999952316284 0.0 20265.0
140 0.00415 0.003054 0.008688 0.003137 0.001574 0.002287 0.004399 0.002157 0.01023 0.002929 0.009708 0.002591 0.006444 0.002192 0.0244 0.025 -67.0 -67.0 -67.0 -67.0 1.8294999599456787 0.0 20308.0
141 0.001638 0.002946 0.002276 0.003094 0.005355 0.002292 0.004512 0.002194 0.007908 0.003025 0.01424 0.002697 0.008961 0.002251 -0.0106 0.02719 -67.0 -67.0 -0.08895 0.1198 2.0480000972747803 0.0 20324.0
142 0.003743 0.003483 0.006495 0.003642 0.005273 0.002689 0.007415 0.002472 0.007364 0.003337 0.01162 0.002979 0.01077 0.002522 -0.02426 0.02533 0.03013 0.2869 0.0195 0.2117 1.9290000200271606 0.0 20385.0
143 0.00665 0.0028 0.002658 0.002738 0.003179 0.002053 0.004701 0.001884 0.006416 0.002539 0.00953 0.002272 0.00721 0.001921 0.0402 0.02478 0.1631 0.1236 0.1335 0.119 2.009999990463257 0.0 20448.0
144 0.01407 0.004064 0.0102 0.004063 0.009452 0.003004 0.01256 0.00273 0.01329 0.003692 0.02 0.003332 0.01485 0.002787 0.06998 0.03154 -0.4145 0.1892 -0.2763 0.1565 1.9600000381469727 0.0 20685.0
145 -0.0005136 0.002609 0.003529 0.002734 0.002936 0.001992 0.002532 0.001816 0.006417 0.002418 0.006802 0.002174 0.005965 0.001884 0.009401 0.02613 -67.0 -67.0 -67.0 -67.0 1.8890000581741333 0.0 20922.0
146 -0.002386 0.003611 0.0005262 0.003749 0.0032 0.002733 0.00369 0.002511 0.007615 0.003418 0.01069 0.00305 0.008975 0.002582 -0.007308 0.02695 -67.0 -67.0 -67.0 -67.0 1.944000005722046 0.0 20924.0
147 0.005535 0.00516 0.002666 0.00501 0.004031 0.003685 0.004652 0.00329 0.01735 0.004488 0.01103 0.003974 0.01141 0.003361 -0.008476 0.02578 0.3953 0.2302 0.2496 0.1814 1.9049999713897705 0.0 21091.0
148 0.0007073 0.002308 0.003748 0.002336 0.00202 0.0017 0.003065 0.001516 0.004852 0.002065 0.006563 0.001843 0.00541 0.001556 0.03282 0.02467 -0.1414 0.116 -0.1814 0.1156 2.0299999713897705 0.0 21118.0
149 0.01436 0.003818 0.01319 0.003625 0.01033 0.002608 0.01008 0.002297 0.01485 0.003094 0.01451 0.00278 0.01322 0.00235 0.01539 0.02983 -67.0 -67.0 -0.176 0.1108 1.850000023841858 0.0 21197.0
150 0.004412 0.003483 0.004215 0.00339 0.00444 0.002454 0.004346 0.002178 0.008726 0.002939 0.007694 0.002684 0.01032 0.002259 -0.01239 0.02526 -0.114 0.1334 -0.1868 0.1274 2.174999952316284 0.0 21245.0
151 0.004013 0.007511 0.01392 0.007039 -0.0007354 0.005113 0.008607 0.004479 0.0128 0.006022 0.01772 0.005366 0.01573 0.004562 -0.02337 0.02396 -67.0 -67.0 0.15 0.1351 2.003999948501587 0.0 21269.0
152 0.002804 0.003647 0.01189 0.003391 0.009132 0.002483 0.01302 0.002182 0.009307 0.002937 0.01026 0.002607 0.01055 0.002213 0.01614 0.02696 -0.004805 0.1515 -0.08188 0.1396 1.9714000225067139 0.0 21274.0
153 0.00122 0.00304 0.004206 0.00304 0.002475 0.002179 0.005083 0.001936 0.006206 0.002611 0.00942 0.002361 0.008631 0.002 -0.01242 0.02762 -67.0 -67.0 -0.1209 0.1056 1.9880000352859497 0.0 21312.0
154 0.005997 0.003882 0.003711 0.003864 0.003426 0.002794 0.004714 0.002483 0.003427 0.003319 0.008541 0.002983 0.006458 0.002548 -0.02207 0.02451 -0.08299 0.145 -0.007106 0.1615 2.0344998836517334 0.0 21336.0
155 0.0005726 0.002455 0.002225 0.002441 0.003994 0.001764 0.006061 0.001533 0.003652 0.002066 0.009126 0.001867 0.009978 0.001618 0.01073 0.03058 -67.0 -67.0 -67.0 -67.0 1.9493000507354736 0.0 21346.0
156 0.001766 0.003706 0.006172 0.003475 0.00826 0.002583 0.006856 0.00215 0.008605 0.002939 0.005862 0.002603 0.006639 0.002224 -0.04025 0.02663 -0.1697 0.1559 -0.08564 0.1396 2.0304999351501465 0.0 21454.0
157 -0.0001179 0.01179 -6.208e-05 0.01104 0.017 0.008053 0.01397 0.006924 0.03215 0.009511 0.0342 0.008463 0.02765 0.007134 -0.04977 0.0304 -67.0 -67.0 -67.0 -67.0 1.899999976158142 0.0 21508.0
158 0.002396 0.007839 0.01115 0.007772 0.01167 0.005724 0.008853 0.00511 0.01552 0.006926 0.01707 0.006175 0.01823 0.00521 -0.01219 0.02578 -0.03503 0.2138 0.08212 0.1963 1.9800000190734863 0.0 21548.0
159 0.00388 0.003654 0.004458 0.003381 0.001719 0.002328 0.003368 0.001433 0.004924 0.001942 0.006279 0.001751 0.005091 0.001502 -0.03822 0.03093 -67.0 -67.0 -67.0 -67.0 1.9889999628067017 0.0 21559.0
160 -0.0003446 0.005034 0.00578 0.005358 0.006931 0.003566 0.01026 0.002766 0.01319 0.003801 0.0216 0.003482 0.01886 0.002969 -0.03694 0.03262 0.3289 4.969 -0.1555 2.702 2.0999999046325684 0.0 21647.0
161 0.01042 0.01011 0.009678 0.009208 0.01219 0.006871 0.00943 0.005961 0.02419 0.00797 0.03519 0.007112 0.02747 0.006004 0.0425 0.025 -0.183 0.1262 -0.176 0.1129 2.119999885559082 0.0 21654.0
162 0.002107 0.002404 0.003661 0.002408 0.003756 0.001733 0.004423 0.001539 0.006234 0.002086 0.008599 0.001871 0.00598 0.001589 0.009476 0.02278 -0.06736 0.1038 -0.04272 0.09959 1.843500018119812 0.0 21659.0
163 0.005788 0.004814 0.004602 0.004443 0.003115 0.003284 0.005219 0.002917 0.01554 0.003883 0.01457 0.003474 0.0161 0.002938 0.01132 0.02767 0.01165 0.15 0.0137 0.1308 1.999400019645691 0.0 21679.0
164 0.008535 0.004037 0.003472 0.003653 0.004127 0.002602 0.005867 0.002359 0.00539 0.003215 0.01206 0.002853 0.005763 0.002448 0.05857 0.02469 0.1073 0.2561 0.1605 0.1798 1.8650000095367432 0.0 22040.0
165 -0.0001374 0.003202 0.003833 0.00319 0.004004 0.002234 0.006396 0.001974 0.01108 0.002668 0.01527 0.002419 0.01103 0.00205 -0.03216 0.02707 -67.0 -67.0 -67.0 -67.0 1.899999976158142 0.0 22227.0
166 0.01923 0.002901 0.01171 0.002434 0.009027 0.001743 0.007159 0.001543 0.006576 0.002092 0.0106 0.001906 0.006332 0.001582 0.01623 0.0239 -0.08729 0.1139 -0.1576 0.104 2.125 0.0 22241.0
167 0.01705 0.004136 0.019 0.003916 0.01332 0.002768 0.01319 0.002404 0.01629 0.00326 0.01814 0.002918 0.01383 0.002481 -0.01562 0.02866 -67.0 -67.0 -67.0 -67.0 1.850000023841858 0.0 22304.0
168 0.003168 0.003751 0.003866 0.003425 0.001888 0.002567 0.004205 0.002274 0.008504 0.003048 0.0126 0.002718 0.01004 0.002326 -0.03085 0.02409 -0.07731 0.1245 0.006163 0.1143 2.0439999103546143 0.0 22315.0
169 0.006842 0.002901 0.0122 0.002846 0.01184 0.002031 0.01115 0.001755 0.01042 0.002387 0.005922 0.002117 0.007937 0.00181 0.02177 0.02493 -0.09878 0.1277 -0.03107 0.12 2.0034000873565674 0.0 22423.0
170 0.01044 0.005277 0.0136 0.004724 0.008301 0.003522 0.01335 0.004062 0.01183 0.005511 0.01631 0.00485 0.01922 0.004263 -0.03124 0.02815 0.1581 0.1138 0.2642 0.1062 1.9290000200271606 0.0 22484.0
171 0.006148 0.00514 0.01384 0.005449 0.01148 0.003678 0.008522 0.002662 0.01353 0.003653 0.02013 0.003219 0.01551 0.002741 0.003171 0.02913 -0.1384 0.2476 -0.1515 0.2232 2.1600000858306885 0.0 22556.0
172 0.01283 0.003684 0.007508 0.003469 0.005338 0.002524 0.00547 0.002221 0.0098 0.003023 0.01204 0.002717 0.01268 0.002288 0.01059 0.024 0.2421 0.4792 0.2449 0.345 2.174999952316284 0.0 22561.0
173 0.004488 0.003022 0.004177 0.002767 0.007056 0.002068 0.007962 0.002589 0.01003 0.003496 0.01548 0.003148 0.01576 0.00267 0.03117 0.02493 -0.19 0.1479 -0.2623 0.1152 2.115000009536743 0.0 22567.0
174 0.007344 0.004005 0.005226 0.003894 0.007753 0.00279 0.005649 0.002463 0.01035 0.003318 0.01001 0.002926 0.01163 0.002508 -0.02574 0.02489 -67.0 -67.0 -67.0 -67.0 2.190000057220459 0.0 22705.0
175 0.006979 0.003514 0.002342 0.003434 0.005315 0.002554 0.00485 0.002302 0.006353 0.003097 0.0113 0.002781 0.00961 0.002361 0.003302 0.02456 0.08521 0.1359 0.09332 0.1249 2.1610000133514404 0.0 22747.0
176 -0.0002843 0.003165 0.0009383 0.00321 0.00597 0.002357 0.005563 0.002101 0.007376 0.002819 0.006761 0.002549 0.01076 0.00213 0.008526 0.02566 -0.1036 0.1648 -0.1085 0.1562 1.8954999446868896 0.0 22971.0
177 0.006515 0.003197 0.006363 0.003097 0.008267 0.002293 0.00532 0.002065 0.01035 0.002812 0.008283 0.002461 0.00634 0.002076 0.03799 0.02378 -67.0 -67.0 -67.0 -67.0 1.8300000429153442 0.0 22975.0
178 0.00296 0.002824 0.008316 0.002833 0.006569 0.002048 0.005299 0.001854 0.008259 0.00246 0.002058 0.002188 0.004196 0.001876 0.005983 0.02402 -0.006148 0.1528 0.01889 0.1386 2.0754001140594482 0.0 23086.0
179 0.002897 0.003145 0.005654 0.003174 0.003407 0.002294 0.004758 0.002086 0.01156 0.002822 0.01175 0.002511 0.009285 0.002136 0.03891 0.02892 0.07822 0.1213 0.0952 0.1094 1.8294999599456787 0.0 23173.0
180 0.006158 0.01187 0.01751 0.01183 0.005891 0.008818 0.01659 0.009201 0.01188 0.01142 0.03001 0.0112 0.0248 0.009572 -0.01088 0.02556 -0.03101 0.1065 -0.0003511 0.09989 1.899999976158142 0.0 23220.0
