Wavelength(um),Flux(Jy),Error(Jy),BG(Jy),Order,Module
3.6019,0.0646712,0,0,0,-2
3.6024,0.0646063,0,0,0,-2
3.60247,0.0645064,0,0,0,-2
3.60269,0.0638896,0,0,0,-2
3.60276,0.0637941,0,0,0,-2
3.60326,0.0648824,0,0,0,-2
3.60355,0.063297,0,0,0,-2
3.60362,0.06325,0,0,0,-2
3.60406,0.0646141,0,0,0,-2
3.60413,0.0647704,0,0,0,-2
3.60442,0.0638071,0,0,0,-2
3.60492,0.0650052,0,0,0,-2
3.60499,0.0649773,0,0,0,-2
3.60521,0.0643118,0,0,0,-2
3.60528,0.0642682,0,0,0,-2
3.60579,0.0651209,0,0,0,-2
3.60608,0.0637221,0,0,0,-2
3.60658,0.064241,0,0,0,-2
3.60665,0.0642709,0,0,0,-2
3.60687,0.0636481,0,0,0,-2
3.60694,0.0635375,0,0,0,-2
3.60745,0.0643681,0,0,0,-2
3.60774,0.0634698,0,0,0,-2
3.60781,0.063478,0,0,0,-2
3.60824,0.0645355,0,0,0,-2
3.60831,0.0646219,0,0,0,-2
3.6086,0.0635782,0,0,0,-2
3.60911,0.0646711,0,0,0,-2
3.60918,0.0646165,0,0,0,-2
3.6094,0.0638959,0,0,0,-2
3.60947,0.0639134,0,0,0,-2
3.60997,0.0654725,0,0,0,-2
3.61026,0.0635085,0,0,0,-2
3.61077,0.0652781,0,0,0,-2
3.61084,0.0653154,0,0,0,-2
3.61106,0.0639375,0,0,0,-2
3.61113,0.0636985,0,0,0,-2
3.61163,0.0642395,0,0,0,-2
3.61192,0.0635604,0,0,0,-2
3.61199,0.0635775,0,0,0,-2
3.61243,0.0643198,0,0,0,-2
3.6125,0.0643835,0,0,0,-2
3.61272,0.0639916,0,0,0,-2
3.61279,0.0639018,0,0,0,-2
3.6133,0.0649071,0,0,0,-2
3.61337,0.0648693,0,0,0,-2
3.61358,0.0643794,0,0,0,-2
3.61366,0.0643819,0,0,0,-2
3.61409,0.065042,0,0,0,-2
3.61416,0.0651471,0,0,0,-2
3.61445,0.0652091,0,0,0,-2
3.61496,0.0654196,0,0,0,-2
3.61503,0.0653953,0,0,0,-2
3.61525,0.0651888,0,0,0,-2
3.61532,0.0652668,0,0,0,-2
3.61583,0.0664911,0,0,0,-2
3.61611,0.0637706,0,0,0,-2
3.61662,0.065925,0,0,0,-2
3.61669,0.0657874,0,0,0,-2
3.61691,0.0640356,0,0,0,-2
3.61698,0.0638085,0,0,0,-2
3.61749,0.0665435,0,0,0,-2
3.61778,0.064455,0,0,0,-2
3.61829,0.066776,0,0,0,-2
3.61836,0.0668403,0,0,0,-2
3.61857,0.0651232,0,0,0,-2
3.61865,0.0648127,0,0,0,-2
3.61915,0.0675826,0,0,0,-2
3.61995,0.0679409,0,0,0,-2
3.62002,0.067836,0,0,0,-2
3.62082,0.0656184,0,0,0,-2
3.62089,0.0655299,0,0,0,-2
3.62162,0.0653047,0,0,0,-2
3.62169,0.0653178,0,0,0,-2
3.62248,0.0659557,0,0,0,-2
3.62256,0.0659928,0,0,0,-2
3.62335,0.0662385,0,0,0,-2
3.62415,0.0660928,0,0,0,-2
3.62422,0.0660559,0,0,0,-2
3.62502,0.0654717,0,0,0,-2
3.62582,0.0654413,0,0,0,-2
3.62589,0.0654688,0,0,0,-2
3.62669,0.0659573,0,0,0,-2
3.62749,0.066294,0,0,0,-2
3.62756,0.0662904,0,0,0,-2
3.62836,0.0658714,0,0,0,-2
3.62916,0.0653522,0,0,0,-2
3.62923,0.0653348,0,0,0,-2
3.63003,0.0655668,0,0,0,-2
3.63083,0.0664949,0,0,0,-2
3.6309,0.0665876,0,0,0,-2
3.6317,0.0675061,0,0,0,-2
3.6325,0.0685672,0,0,0,-2
3.63257,0.0686085,0,0,0,-2
3.63337,0.0683077,0,0,0,-2
3.63417,0.0674749,0,0,0,-2
3.63424,0.0674527,0,0,0,-2
3.63504,0.0684983,0,0,0,-2
3.63584,0.0689508,0,0,0,-2
3.63591,0.0689604,0,0,0,-2
3.63671,0.068727,0,0,0,-2
3.63751,0.0688359,0,0,0,-2
3.63759,0.0688381,0,0,0,-2
3.63839,0.0686257,0,0,0,-2
3.63919,0.0687586,0,0,0,-2
3.63926,0.0687791,0,0,0,-2
3.64006,0.0690083,0,0,0,-2
3.64086,0.0686123,0,0,0,-2
3.64093,0.0685959,0,0,0,-2
3.64173,0.0686374,0,0,0,-2
3.64254,0.0690355,0,0,0,-2
3.64261,0.0690572,0,0,0,-2
3.64341,0.0689944,0,0,0,-2
3.64421,0.0689258,0,0,0,-2
3.64428,0.0689161,0,0,0,-2
3.64509,0.0687841,0,0,0,-2
3.64589,0.0691489,0,0,0,-2
3.64596,0.0691805,0,0,0,-2
3.64676,0.0695298,0,0,0,-2
3.64757,0.0709321,0,0,0,-2
3.64764,0.0709891,0,0,0,-2
3.64837,0.0711095,0,0,0,-2
3.64844,0.0710731,0,0,0,-2
3.64924,0.0695756,0,0,0,-2
3.65005,0.0690005,0,0,0,-2
3.65012,0.0689386,0,0,0,-2
3.65092,0.0677064,0,0,0,-2
3.651,0.0677109,0,0,0,-2
3.65173,0.0683517,0,0,0,-2
3.6518,0.0684384,0,0,0,-2
3.6526,0.0691996,0,0,0,-2
3.65341,0.0684863,0,0,0,-2
3.65348,0.0684835,0,0,0,-2
3.65428,0.0690189,0,0,0,-2
3.65509,0.0691374,0,0,0,-2
3.65516,0.0691466,0,0,0,-2
3.65589,0.0692282,0,0,0,-2
3.65597,0.0692582,0,0,0,-2
3.65677,0.0701738,0,0,0,-2
3.65684,0.0702273,0,0,0,-2
3.65757,0.070591,0,0,0,-2
3.65765,0.070601,0,0,0,-2
3.65845,0.0704533,0,0,0,-2
3.65926,0.0703707,0,0,0,-2
3.65933,0.0703761,0,0,0,-2
3.66014,0.0705744,0,0,0,-2
3.66094,0.0707324,0,0,0,-2
3.66101,0.0707824,0,0,0,-2
3.66175,0.0715449,0,0,0,-2
3.66182,0.0716084,0,0,0,-2
3.66262,0.0718915,0,0,0,-2
3.66343,0.0714068,0,0,0,-2
3.6635,0.0713981,0,0,0,-2
3.66431,0.0721587,0,0,0,-2
3.66512,0.0719713,0,0,0,-2
3.66519,0.0719015,0,0,0,-2
3.66592,0.0707726,0,0,0,-2
3.666,0.0706795,0,0,0,-2
3.6668,0.0703192,0,0,0,-2
3.66688,0.0703483,0,0,0,-2
3.66761,0.0709603,0,0,0,-2
3.66768,0.0710359,0,0,0,-2
3.66849,0.0718303,0,0,0,-2
3.6693,0.0724612,0,0,0,-2
3.66937,0.0724645,0,0,0,-2
3.6701,0.0720596,0,0,0,-2
3.67018,0.0720365,0,0,0,-2
3.67099,0.0723494,0,0,0,-2
3.67179,0.0723419,0,0,0,-2
3.67187,0.0723266,0,0,0,-2
3.67267,0.0720481,0,0,0,-2
3.67348,0.072233,0,0,0,-2
3.67356,0.072333,0,0,0,-2
3.67429,0.0739075,0,0,0,-2
3.67436,0.0740123,0,0,0,-2
3.67517,0.073958,0,0,0,-2
3.67598,0.0726411,0,0,0,-2
3.67605,0.0725952,0,0,0,-2
3.67679,0.0728493,0,0,0,-2
3.67686,0.0728618,0,0,0,-2
3.67767,0.0725453,0,0,0,-2
3.67775,0.0725075,0,0,0,-2
3.67848,0.072082,0,0,0,-2
3.67856,0.0720775,0,0,0,-2
3.67936,0.0724087,0,0,0,-2
3.68017,0.0723901,0,0,0,-2
3.68025,0.0723693,0,0,0,-2
3.68098,0.0720349,0,0,0,-2
3.68106,0.0720391,0,0,0,-2
3.68187,0.0726998,0,0,0,-2
3.68268,0.0734113,0,0,0,-2
3.68275,0.0734798,0,0,0,-2
3.68349,0.074187,0,0,0,-2
3.68356,0.0742055,0,0,0,-2
3.68437,0.0733675,0,0,0,-2
3.68518,0.07352,0,0,0,-2
3.68526,0.073569,0,0,0,-2
3.68599,0.0742928,0,0,0,-2
3.68607,0.0743274,0,0,0,-2
3.68688,0.07364,0,0,0,-2
3.68769,0.0737736,0,0,0,-2
3.68776,0.073729,0,0,0,-2
3.6885,0.0728464,0,0,0,-2
3.68857,0.0727691,0,0,0,-2
3.68939,0.0724787,0,0,0,-2
3.6902,0.0735358,0,0,0,-2
3.69027,0.0735841,0,0,0,-2
3.69101,0.0736797,0,0,0,-2
3.69108,0.0736682,0,0,0,-2
3.6919,0.0733056,0,0,0,-2
3.69271,0.0736565,0,0,0,-2
3.69278,0.0736472,0,0,0,-2
3.69352,0.073225,0,0,0,-2
3.69359,0.0731763,0,0,0,-2
3.69441,0.0726683,0,0,0,-2
3.69522,0.0742251,0,0,0,-2
3.69529,0.0743614,0,0,0,-2
3.69603,0.0756874,0,0,0,-2
3.69611,0.0757271,0,0,0,-2
3.69692,0.0747945,0,0,0,-2
3.69773,0.0734867,0,0,0,-2
3.69781,0.0734578,0,0,0,-2
3.69855,0.0736265,0,0,0,-2
3.69862,0.0736882,0,0,0,-2
3.69936,0.0744854,0,0,0,-2
3.69943,0.0745293,0,0,0,-2
3.70025,0.074002,0,0,0,-2
3.70106,0.0747874,0,0,0,-2
3.70114,0.0748364,0,0,0,-2
3.70188,0.0751063,0,0,0,-2
3.70195,0.0751221,0,0,0,-2
3.70277,0.0751247,0,0,0,-2
3.70358,0.0767778,0,0,0,-2
3.70365,0.0768303,0,0,0,-2
3.7044,0.076801,0,0,0,-2
3.70447,0.0767644,0,0,0,-2
3.70528,0.0763197,0,0,0,-2
3.7061,0.0769294,0,0,0,-2
3.70691,0.0756255,0,0,0,-2
3.70699,0.0755743,0,0,0,-2
3.70773,0.0756572,0,0,0,-2
3.7078,0.0757072,0,0,0,-2
3.70862,0.0768173,0,0,0,-2
3.70944,0.0772442,0,0,0,-2
3.70951,0.0772081,0,0,0,-2
3.71025,0.0763771,0,0,0,-2
3.71033,0.076323,0,0,0,-2
3.71107,0.0760321,0,0,0,-2
3.71114,0.0760415,0,0,0,-2
3.71196,0.0772239,0,0,0,-2
3.71278,0.0776462,0,0,0,-2
3.71285,0.0776171,0,0,0,-2
3.71359,0.076913,0,0,0,-2
3.71367,0.0768634,0,0,0,-2
3.71441,0.07687,0,0,0,-2
3.71448,0.0768922,0,0,0,-2
3.7153,0.0776214,0,0,0,-2
3.71612,0.0774448,0,0,0,-2
3.71619,0.0774299,0,0,0,-2
3.71694,0.0772952,0,0,0,-2
3.71701,0.0773172,0,0,0,-2
3.71775,0.0779133,0,0,0,-2
3.71783,0.07797,0,0,0,-2
3.71865,0.0784534,0,0,0,-2
3.71947,0.0788629,0,0,0,-2
3.71954,0.0788229,0,0,0,-2
3.72028,0.0779219,0,0,0,-2
3.72036,0.0778435,0,0,0,-2
3.7211,0.0771503,0,0,0,-2
3.72118,0.0771083,0,0,0,-2
3.722,0.0773003,0,0,0,-2
3.72281,0.0766602,0,0,0,-2
3.72363,0.0775679,0,0,0,-2
3.72371,0.0776598,0,0,0,-2
3.72445,0.0786349,0,0,0,-2
3.72453,0.0786991,0,0,0,-2
3.72535,0.0788919,0,0,0,-2
3.72617,0.0788082,0,0,0,-2
3.72699,0.0782293,0,0,0,-2
3.72706,0.0782092,0,0,0,-2
3.72781,0.0782124,0,0,0,-2
3.72788,0.0782258,0,0,0,-2
3.72863,0.0784035,0,0,0,-2
3.7287,0.0784503,0,0,0,-2
3.72952,0.0795447,0,0,0,-2
3.73034,0.0804961,0,0,0,-2
3.73042,0.0803806,0,0,0,-2
3.73116,0.0781309,0,0,0,-2
3.73124,0.0779559,0,0,0,-2
3.73198,0.0765232,0,0,0,-2
3.73206,0.0764779,0,0,0,-2
3.7328,0.0771503,0,0,0,-2
3.73288,0.0772016,0,0,0,-2
3.7337,0.0772052,0,0,0,-2
3.73452,0.0783927,0,0,0,-2
3.7346,0.0784115,0,0,0,-2
3.73534,0.0781163,0,0,0,-2
3.73542,0.0780498,0,0,0,-2
3.73617,0.0771317,0,0,0,-2
3.73624,0.0770803,0,0,0,-2
3.73699,0.0771427,0,0,0,-2
3.73706,0.077165,0,0,0,-2
3.73788,0.0776592,0,0,0,-2
3.73871,0.0781757,0,0,0,-2
3.73953,0.0779322,0,0,0,-2
3.7396,0.0780247,0,0,0,-2
3.74035,0.0796183,0,0,0,-2
3.74043,0.0798922,0,0,0,-2
3.74118,0.0836779,0,0,0,-2
3.74125,0.0839719,0,0,0,-2
3.742,0.0858132,0,0,0,-2
3.74207,0.0858989,0,0,0,-2
3.7429,0.0841173,0,0,0,-2
3.74372,0.0815415,0,0,0,-2
3.74454,0.0812649,0,0,0,-2
3.74462,0.0812804,0,0,0,-2
3.74537,0.0816849,0,0,0,-2
3.74544,0.0816701,0,0,0,-2
3.74619,0.0811006,0,0,0,-2
3.74627,0.081033,0,0,0,-2
3.74702,0.0803407,0,0,0,-2
3.74709,0.0803189,0,0,0,-2
3.74792,0.0816445,0,0,0,-2
3.74874,0.0815491,0,0,0,-2
3.74957,0.0811135,0,0,0,-2
3.75039,0.0811682,0,0,0,-2
3.75047,0.0812031,0,0,0,-2
3.75122,0.0817629,0,0,0,-2
3.75129,0.0818198,0,0,0,-2
3.75204,0.0823304,0,0,0,-2
3.75212,0.0823341,0,0,0,-2
3.75287,0.081679,0,0,0,-2
3.75294,0.08161,0,0,0,-2
3.75377,0.0810172,0,0,0,-2
3.75459,0.0815908,0,0,0,-2
3.75542,0.0813003,0,0,0,-2
3.75549,0.0812926,0,0,0,-2
3.75625,0.0813307,0,0,0,-2
3.75632,0.0813496,0,0,0,-2
3.75707,0.0816386,0,0,0,-2
3.75715,0.081652,0,0,0,-2
3.7579,0.0816465,0,0,0,-2
3.75797,0.0816518,0,0,0,-2
3.75873,0.0817638,0,0,0,-2
3.7588,0.081797,0,0,0,-2
3.75963,0.0826249,0,0,0,-2
3.76045,0.0832465,0,0,0,-2
3.76128,0.0822314,0,0,0,-2
3.76211,0.0814559,0,0,0,-2
3.76294,0.0819041,0,0,0,-2
3.76301,0.0819309,0,0,0,-2
3.76377,0.0821026,0,0,0,-2
3.76384,0.0821207,0,0,0,-2
3.76459,0.082307,0,0,0,-2
3.76467,0.0824045,0,0,0,-2
3.76542,0.0840694,0,0,0,-2
3.7655,0.084156,0,0,0,-2
3.76625,0.0837999,0,0,0,-2
3.76633,0.0836949,0,0,0,-2
3.76708,0.0818255,0,0,0,-2
3.76715,0.0816681,0,0,0,-2
3.76798,0.0811283,0,0,0,-2
3.76881,0.0819906,0,0,0,-2
3.76964,0.0819066,0,0,0,-2
3.77047,0.0827381,0,0,0,-2
3.7713,0.0834314,0,0,0,-2
3.77138,0.0834523,0,0,0,-2
3.77213,0.0834247,0,0,0,-2
3.77221,0.0834703,0,0,0,-2
3.77296,0.0842798,0,0,0,-2
3.77304,0.0843278,0,0,0,-2
3.77379,0.0845661,0,0,0,-2
3.77387,0.0846195,0,0,0,-2
3.77462,0.0854338,0,0,0,-2
3.7747,0.085427,0,0,0,-2
3.77545,0.0845294,0,0,0,-2
3.77553,0.0843888,0,0,0,-2
3.77628,0.0823073,0,0,0,-2
3.77636,0.0821485,0,0,0,-2
3.77711,0.0818404,0,0,0,-2
3.77719,0.0818721,0,0,0,-2
3.77794,0.0830102,0,0,0,-2
3.77802,0.0831113,0,0,0,-2
3.77877,0.0831229,0,0,0,-2
3.77885,0.083107,0,0,0,-2
3.77968,0.0830348,0,0,0,-2
3.78051,0.0859029,0,0,0,-2
3.78134,0.0865441,0,0,0,-2
3.78218,0.0850497,0,0,0,-2
3.78301,0.0845634,0,0,0,-2
3.78384,0.0857211,0,0,0,-2
3.78392,0.0857477,0,0,0,-2
3.78467,0.0855727,0,0,0,-2
3.78475,0.085503,0,0,0,-2
3.78551,0.0844547,0,0,0,-2
3.78558,0.0844313,0,0,0,-2
3.78634,0.084701,0,0,0,-2
3.78642,0.0847665,0,0,0,-2
3.78717,0.0857162,0,0,0,-2
3.78725,0.0857949,0,0,0,-2
3.78801,0.0864736,0,0,0,-2
3.78808,0.086424,0,0,0,-2
3.78884,0.0849656,0,0,0,-2
3.78892,0.0848728,0,0,0,-2
3.78967,0.0844491,0,0,0,-2
3.78975,0.084464,0,0,0,-2
3.79051,0.0851126,0,0,0,-2
3.79058,0.0851327,0,0,0,-2
3.79134,0.0847915,0,0,0,-2
3.79142,0.0848075,0,0,0,-2
3.79218,0.0854333,0,0,0,-2
3.79225,0.0854566,0,0,0,-2
3.79301,0.0851994,0,0,0,-2
3.79309,0.0852014,0,0,0,-2
3.79384,0.0856878,0,0,0,-2
3.79392,0.0857599,0,0,0,-2
3.79468,0.0866779,0,0,0,-2
3.79475,0.0867134,0,0,0,-2
3.79551,0.0861604,0,0,0,-2
3.79559,0.086123,0,0,0,-2
3.79635,0.0861542,0,0,0,-2
3.79642,0.0861252,0,0,0,-2
3.79718,0.085288,0,0,0,-2
3.79726,0.0851911,0,0,0,-2
3.79802,0.0841052,0,0,0,-2
3.7981,0.0840155,0,0,0,-2
3.79886,0.0834514,0,0,0,-2
3.79893,0.0834857,0,0,0,-2
3.79969,0.0854433,0,0,0,-2
3.79977,0.08562,0,0,0,-2
3.80053,0.0866546,0,0,0,-2
3.8006,0.0867555,0,0,0,-2
3.80136,0.0878363,0,0,0,-2
3.80144,0.087914,0,0,0,-2
3.8022,0.0880635,0,0,0,-2
3.80228,0.08806,0,0,0,-2
3.80304,0.0879445,0,0,0,-2
3.80311,0.0879091,0,0,0,-2
3.80387,0.0871708,0,0,0,-2
3.80395,0.0871116,0,0,0,-2
3.80471,0.0868084,0,0,0,-2
3.80479,0.0867731,0,0,0,-2
3.80555,0.08631,0,0,0,-2
3.80562,0.0862549,0,0,0,-2
3.80638,0.0855743,0,0,0,-2
3.80646,0.0855304,0,0,0,-2
3.80722,0.0854134,0,0,0,-2
3.8073,0.0854107,0,0,0,-2
3.80806,0.085475,0,0,0,-2
3.80814,0.0854947,0,0,0,-2
3.8089,0.085818,0,0,0,-2
3.80897,0.0858526,0,0,0,-2
3.80974,0.0862144,0,0,0,-2
3.80981,0.0862843,0,0,0,-2
3.81057,0.087367,0,0,0,-2
3.81065,0.0874226,0,0,0,-2
3.81141,0.0875242,0,0,0,-2
3.81149,0.0874942,0,0,0,-2
3.81225,0.0868334,0,0,0,-2
3.81233,0.0868217,0,0,0,-2
3.81309,0.0870982,0,0,0,-2
3.81317,0.0870344,0,0,0,-2
3.81393,0.0857146,0,0,0,-2
3.814,0.0856425,0,0,0,-2
3.81477,0.0853804,0,0,0,-2
3.81484,0.0854327,0,0,0,-2
3.81561,0.0864329,0,0,0,-2
3.81568,0.0864637,0,0,0,-2
3.81645,0.086355,0,0,0,-2
3.81729,0.086956,0,0,0,-2
3.81813,0.0880271,0,0,0,-2
3.81897,0.0885872,0,0,0,-2
3.81981,0.0870477,0,0,0,-2
3.82065,0.0864973,0,0,0,-2
3.82149,0.087074,0,0,0,-2
3.82233,0.0874649,0,0,0,-2
3.82309,0.0877175,0,0,0,-2
3.82317,0.0877657,0,0,0,-2
3.82393,0.0887661,0,0,0,-2
3.82401,0.0888066,0,0,0,-2
3.82477,0.087857,0,0,0,-2
3.82485,0.0877768,0,0,0,-2
3.82562,0.0874743,0,0,0,-2
3.82569,0.0874676,0,0,0,-2
3.82646,0.0876256,0,0,0,-2
3.82653,0.0876775,0,0,0,-2
3.8273,0.0885499,0,0,0,-2
3.82738,0.0886081,0,0,0,-2
3.82814,0.088979,0,0,0,-2
3.82822,0.089013,0,0,0,-2
3.82898,0.0893285,0,0,0,-2
3.82983,0.0894077,0,0,0,-2
3.83067,0.088944,0,0,0,-2
3.83151,0.0881038,0,0,0,-2
3.83236,0.0874987,0,0,0,-2
3.83312,0.0887427,0,0,0,-2
3.8332,0.0888538,0,0,0,-2
3.83397,0.0889394,0,0,0,-2
3.83404,0.0889533,0,0,0,-2
3.83481,0.0894799,0,0,0,-2
3.83489,0.0895248,0,0,0,-2
3.83565,0.089774,0,0,0,-2
3.83573,0.0897101,0,0,0,-2
3.8365,0.0882929,0,0,0,-2
3.83657,0.0881683,0,0,0,-2
3.83734,0.087063,0,0,0,-2
3.83742,0.0870415,0,0,0,-2
3.83819,0.0873235,0,0,0,-2
3.83903,0.0879997,0,0,0,-2
3.83987,0.0885439,0,0,0,-2
3.84064,0.0887821,0,0,0,-2
3.84072,0.088787,0,0,0,-2
3.84149,0.0883561,0,0,0,-2
3.84156,0.0883048,0,0,0,-2
3.84233,0.0878721,0,0,0,-2
3.84241,0.087935,0,0,0,-2
3.84318,0.0899176,0,0,0,-2
3.84325,0.0900278,0,0,0,-2
3.84402,0.0902587,0,0,0,-2
3.8441,0.0902164,0,0,0,-2
3.84487,0.0893613,0,0,0,-2
3.84495,0.0893784,0,0,0,-2
3.84572,0.090144,0,0,0,-2
3.84656,0.0915696,0,0,0,-2
3.84741,0.09076,0,0,0,-2
3.84818,0.0900167,0,0,0,-2
3.84825,0.0899529,0,0,0,-2
3.84902,0.0894809,0,0,0,-2
3.8491,0.0894454,0,0,0,-2
3.84987,0.0891957,0,0,0,-2
3.84995,0.0892055,0,0,0,-2
3.85072,0.0895489,0,0,0,-2
3.85079,0.0895332,0,0,0,-2
3.85157,0.0890983,0,0,0,-2
3.85241,0.0914541,0,0,0,-2
3.85318,0.0908019,0,0,0,-2
3.85326,0.0906736,0,0,0,-2
3.85403,0.0890714,0,0,0,-2
3.85411,0.0889564,0,0,0,-2
3.85488,0.0886744,0,0,0,-2
3.85496,0.08867,0,0,0,-2
3.85573,0.0888559,0,0,0,-2
3.8558,0.0889716,0,0,0,-2
3.85658,0.090881,0,0,0,-2
3.85742,0.0906484,0,0,0,-2
3.8582,0.0888647,0,0,0,-2
3.85827,0.0887334,0,0,0,-2
3.85904,0.0896333,0,0,0,-2
3.85912,0.0897654,0,0,0,-2
3.85989,0.0909888,0,0,0,-2
3.85997,0.0910758,0,0,0,-2
3.86074,0.0914661,0,0,0,-2
3.86082,0.0913992,0,0,0,-2
3.86159,0.090015,0,0,0,-2
3.86167,0.0899558,0,0,0,-2
3.86244,0.089788,0,0,0,-2
3.86321,0.0901075,0,0,0,-2
3.86329,0.0901613,0,0,0,-2
3.86406,0.0910613,0,0,0,-2
3.86414,0.0911401,0,0,0,-2
3.86491,0.0915277,0,0,0,-2
3.86499,0.0915732,0,0,0,-2
3.86576,0.09208,0,0,0,-2
3.86584,0.0919932,0,0,0,-2
3.86662,0.0902321,0,0,0,-2
3.86747,0.0878821,0,0,0,-2
3.86824,0.0894326,0,0,0,-2
3.86832,0.0895606,0,0,0,-2
3.86909,0.088571,0,0,0,-2
3.86917,0.0885904,0,0,0,-2
3.86994,0.089871,0,0,0,-2
3.87002,0.0900134,0,0,0,-2
3.87079,0.09154,0,0,0,-2
3.87165,0.0929226,0,0,0,-2
3.87242,0.0913193,0,0,0,-2
3.8725,0.0911757,0,0,0,-2
3.87327,0.0914303,0,0,0,-2
3.87335,0.0914251,0,0,0,-2
3.87412,0.0910982,0,0,0,-2
3.8742,0.0911987,0,0,0,-2
3.87498,0.0930581,0,0,0,-2
3.87583,0.0928455,0,0,0,-2
3.8766,0.092302,0,0,0,-2
3.87668,0.0923139,0,0,0,-2
3.87746,0.0937953,0,0,0,-2
3.87753,0.0937706,0,0,0,-2
3.87831,0.0921749,0,0,0,-2
3.87839,0.0921131,0,0,0,-2
3.87916,0.0920546,0,0,0,-2
3.87994,0.0931657,0,0,0,-2
3.88002,0.0933148,0,0,0,-2
3.88079,0.0951378,0,0,0,-2
3.88087,0.0951923,0,0,0,-2
3.88165,0.0940249,0,0,0,-2
3.88172,0.0938561,0,0,0,-2
3.8825,0.0918662,0,0,0,-2
3.88328,0.0914702,0,0,0,-2
3.88336,0.0915011,0,0,0,-2
3.88413,0.0927617,0,0,0,-2
3.88421,0.0929083,0,0,0,-2
3.88499,0.0942654,0,0,0,-2
3.88506,0.0943668,0,0,0,-2
3.88584,0.0950907,0,0,0,-2
3.8867,0.0939575,0,0,0,-2
3.88747,0.0945178,0,0,0,-2
3.88755,0.0945015,0,0,0,-2
3.88833,0.0930197,0,0,0,-2
3.88841,0.0929755,0,0,0,-2
3.88918,0.0933032,0,0,0,-2
3.88996,0.0935641,0,0,0,-2
3.89004,0.0935326,0,0,0,-2
3.89082,0.0914035,0,0,0,-2
3.8909,0.0912414,0,0,0,-2
3.89167,0.0911229,0,0,0,-2
3.89175,0.0912059,0,0,0,-2
3.89253,0.0926322,0,0,0,-2
3.89339,0.0923425,0,0,0,-2
3.89417,0.0940597,0,0,0,-2
3.89424,0.0941737,0,0,0,-2
3.89502,0.0941682,0,0,0,-2
3.8951,0.094137,0,0,0,-2
3.89588,0.0936017,0,0,0,-2
3.89666,0.0920916,0,0,0,-2
3.89674,0.0919236,0,0,0,-2
3.89752,0.090326,0,0,0,-2
3.89759,0.0902902,0,0,0,-2
3.89837,0.0912418,0,0,0,-2
3.89923,0.0939016,0,0,0,-2
3.90001,0.0955006,0,0,0,-2
3.90009,0.0955909,0,0,0,-2
3.90087,0.0958503,0,0,0,-2
3.90095,0.0956605,0,0,0,-2
3.90173,0.0922076,0,0,0,-2
3.90251,0.0925649,0,0,0,-2
3.90259,0.0926285,0,0,0,-2
3.90337,0.0920251,0,0,0,-2
3.90344,0.0919488,0,0,0,-2
3.90423,0.0910515,0,0,0,-2
3.90508,0.0934555,0,0,0,-2
3.90587,0.0939474,0,0,0,-2
3.90594,0.0939496,0,0,0,-2
3.90672,0.0938134,0,0,0,-2
3.9068,0.0937959,0,0,0,-2
3.90758,0.0936022,0,0,0,-2
3.90837,0.0938672,0,0,0,-2
3.90844,0.0939917,0,0,0,-2
3.90923,0.0966873,0,0,0,-2
3.9093,0.0967802,0,0,0,-2
3.91009,0.0963084,0,0,0,-2
3.91087,0.0964224,0,0,0,-2
3.91095,0.0964147,0,0,0,-2
3.91173,0.0955971,0,0,0,-2
3.91181,0.0954335,0,0,0,-2
3.91259,0.0930488,0,0,0,-2
3.91337,0.093486,0,0,0,-2
3.91345,0.0935696,0,0,0,-2
3.91423,0.093912,0,0,0,-2
3.91431,0.0939537,0,0,0,-2
3.91509,0.0945042,0,0,0,-2
3.91596,0.0950772,0,0,0,-2
3.91674,0.0961387,0,0,0,-2
3.91682,0.0961586,0,0,0,-2
3.9176,0.095547,0,0,0,-2
3.91768,0.0955468,0,0,0,-2
3.91846,0.0958776,0,0,0,-2
3.91925,0.0960242,0,0,0,-2
3.91932,0.0960181,0,0,0,-2
3.92011,0.0957522,0,0,0,-2
3.92019,0.0957455,0,0,0,-2
3.92089,0.0957845,0,0,0,-2
3.92097,0.0957911,0,0,0,-2
3.92176,0.0957995,0,0,0,-2
3.92183,0.0957683,0,0,0,-2
3.92262,0.0951222,0,0,0,-2
3.9227,0.09494,0,0,0,-2
3.9234,0.0926999,0,0,0,-2
3.92348,0.0925119,0,0,0,-2
3.92427,0.093212,0,0,0,-2
3.92434,0.093364,0,0,0,-2
3.92513,0.0949658,0,0,0,-2
3.92591,0.0942995,0,0,0,-2
3.92599,0.0941782,0,0,0,-2
3.92678,0.0927102,0,0,0,-2
3.92686,0.0927212,0,0,0,-2
3.92764,0.0943434,0,0,0,-2
3.92843,0.0965747,0,0,0,-2
3.92851,0.096759,0,0,0,-2
3.92929,0.0973532,0,0,0,-2
3.92937,0.0972892,0,0,0,-2
3.93016,0.0958631,0,0,0,-2
3.93094,0.0977729,0,0,0,-2
3.93102,0.0979298,0,0,0,-2
3.93181,0.0974492,0,0,0,-2
3.93189,0.0974233,0,0,0,-2
3.93267,0.0972821,0,0,0,-2
3.93346,0.0962951,0,0,0,-2
3.93354,0.0962534,0,0,0,-2
3.93433,0.0963673,0,0,0,-2
3.93511,0.0962209,0,0,0,-2
3.93519,0.0962107,0,0,0,-2
3.93598,0.0964018,0,0,0,-2
3.93606,0.096463,0,0,0,-2
